GiftofGodsFavor,"RT @gudde_moien: #YESALLWOMEN #WOMENSISSUES #WOMENSTOPICS #EQUALITYFORALL #GUDDEMOIEN 

We need more female scientists ...

“When... http:/…"
maitland19,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
myiah_gilbert,RT @juliazmgates: Sick of... #YesAllWomen http://t.co/N1qjk63yPX
EmmaBagnoli,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
Julia_Anne98,RT @juliazmgates: Sick of... #YesAllWomen http://t.co/N1qjk63yPX
Kaylee_marie_xx,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
_cxmberbatch,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
Angryprincess99,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
eliana_kinneman,RT @femaIenotes: This is so important #YesAllWomen http://t.co/xx460nEkv8
MargieMirandaaa,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
purelyhxrry,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
PaulFreelend,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
adrianax3duh,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
TaylorSmith2015,"RT @paitonwauford: ""@tbhsmiley: This is so important #YesAllWomen http://t.co/aIJuf3gSuU"""
braidsafi,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
ayysav,RT @yesallwomen: #YesAllWomen http://t.co/53LrLOfjb1
koaladp,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
Gaskarth5SOS_,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Kw33nK4t,RT @femaIenotes: This is so important #YesAllWomen http://t.co/xx460nEkv8
BizerBizer,"@Shotgun_Mary This, Ladies &amp; friends, THIS. #YesAllWomen  needs to be even MORE loud. Write politicians, sign petitions, protest. Make NOISE"
kelsayeeeee,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
gudde_moien,"#YESALLWOMEN #WOMENSISSUES #WOMENSTOPICS #EQUALITYFORALL #GUDDEMOIEN 

We need more female scientists ...

“When... http://t.co/obUDy05jh9"
kelseycoco,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
_slore,RT @KardashianReact: This is so important #YesAllWomen http://t.co/AQOeVKPB6w
Scherry_Sc,RT @BizerBizer: @Scherry_Sc #BlackLivesMatter isnt enough. Let WOC know #BlackWomensLivesMatter #YesAllWomen
lousycanuck,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
BizerBizer,"RT @Shotgun_Mary: ""Abortion Opponents Are Quietly Going After One Of The Top Medical Schools In The Country"" http://t.co/6G1zvTwSq9 #YesAll…"
LDaquino19,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
JdMill5,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
SHEENLRH,“@SincerelyTumblr: This is so important #YesAllWomen http://t.co/r4fhq4aoI5” 🙌
shutupniamhh,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Graciano2323,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
BabyD__Simone__,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Emily_Lambert24,RT @michaaelam: #YesAllWomen http://t.co/YXg8O9w1Ak
kathrynaw_96,RT @KardashianReact: This is so important #YesAllWomen http://t.co/AQOeVKPB6w
CharlotteRchz,RT @destinyy_caprio: Greatest thing I've ever seen #YesAllWomen http://t.co/XDNk3B2iuE
CharlotteRchz,RT @EqualRights4AII: #yesallwomen because women shouldn't have to feel any less safe walking home alone at night than men.
CharlotteRchz,RT @EqualRights4AII: Because when girls go to college they're buying pepper spray and rape whistles while guys are buying condoms. #YesAllW…
ItsAidaChanel,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
GiftofGodsFavor,"RT @Shieldmaiden143: ""11 Empowering Portraits of Women On Their First Day as Mothers"" http://t.co/d2b190qkCb #feminism #YesAllWomen"
CharlotteRchz,RT @femaIenotes: This is so important #YesAllWomen http://t.co/xx460nEkv8
stockh0lmharry,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
remihill,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
Madddy_day,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
QueerDemeter,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
zalexiscrowe,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
becutebeurself,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
CharlotteRchz,RT @yesallwomen: #YesAllWomen http://t.co/CaMwFK7R4s
yyungrapunxel,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
tothemoun,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
ericalynnreeves,RT @michaaelam: #YesAllWomen http://t.co/YXg8O9w1Ak
elovphants,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
ShannonHigginss,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
_Alice_Townsend,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
BizerBizer,"@Shieldmaiden143 ""I am woman; Hear me, Fear me."" #YesAllWomen"
CharlotteRchz,RT @yesallwomen: #YesAllWomen http://t.co/FWRdsRJJ8J
MaddieLeigh11,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
BizerBizer,"RT @Shieldmaiden143: ""11 Empowering Portraits of Women On Their First Day as Mothers"" http://t.co/d2b190qkCb #feminism #YesAllWomen"
JennaCronshaw,RT @michaaelam: #YesAllWomen http://t.co/YXg8O9w1Ak
FireproofEm,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
sandritoooo69,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
lily_holt,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
BizerBizer,@Scherry_Sc #BlackLivesMatter isnt enough. Let WOC know #BlackWomensLivesMatter #YesAllWomen
angeladon96,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Hailee_Grace,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
awenarrys,RT @cabellocares: Be body confident #YesAllWomen #bodypositive (since Mary wants to expose me) http://t.co/nvZls8TIkb
BizerBizer,"RT @Scherry_Sc: #BlackLivesMatter. But more specifically, black WOMEN'S lives matter. http://t.co/U9bfCMCqgS #HerDreamDeferred #YesAllWomen…"
afiwcw,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
irwinsrecovery,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
gambinoing,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
BrynKittle,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
meganmuma,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
tassiewant5sos,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
virtualemos,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
kanonhess7,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
HisOneLLGs,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
Gaskarth5SOS_,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
Shieldmaiden143,RT @BrBabblingBooks: The intimidation campaign being waged against feminists on social media threatens both equality &amp;  free speech. #Femin…
justlaurenmc,"RT @EffiMai: I had to push one, kick off my heels &amp; bolt it through the park. They chased me for about 5 mins.
And people say we don't need…"
Passie_Kracht,#YesAllWomen  https://t.co/OPm8ak0KxP
Lashtonscene,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
Explicitziamx,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
NEUTRALlZED,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
HausOfNikkole,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
sieravercillo,Four Charts That Explain the Gendered Labor Market &amp; it is not what you think #yesallwomen but also #notallmen http://t.co/EVEP5IvEc6
beckthedragon,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
GiftofGodsFavor,"RT @Scherry_Sc: #BlackLivesMatter. But more specifically, black WOMEN'S lives matter. http://t.co/U9bfCMCqgS #HerDreamDeferred #YesAllWomen…"
cups_of_tea2015,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
aslanissparkly,RT @KardashianReact: This is so important #YesAllWomen http://t.co/AQOeVKPB6w
heymelody,50+ reasons why #YesAllWomen keep having to speak out about what's wrong with our world. @gogreen18 (via @Upworthy) http://t.co/7CTzfdovzw
needyirwin,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
LucyMaeBarber,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
lifewithangiek,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
ournaughtynine,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
selenatorgomezy,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
chiefEEFS,#YesAllWomen
_veroonicaaa_,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
_yoitsalexis,RT @hahaitsHanna: “@WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/zbcM6vTdMX”
clifford4pizza,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
mylilsunny,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Scherry_Sc,"#BlackLivesMatter. But more specifically, black WOMEN'S lives matter. http://t.co/U9bfCMCqgS #HerDreamDeferred #YesAllWomen #Life #Peace"
GiftofGodsFavor,"RT @PRlNCESSVODKA: @caitlinmoran is my everything 
#feminism #reclaimfeminism #YesAllWomen #WomenAgainstFeminism http://t.co/Ylk18dFGfC"
malinnial,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
anthonylouisfre,@Kathleen_Wynne #feminism #YesAllWomen #YesEquality #resignnow http://t.co/5JfuokRo1K
boldlybohemian,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
LindseyRobert20,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
itsrunningfree,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
maggieemahan,RT @hahaitsHanna: “@WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/zbcM6vTdMX”
c0coapuff,RT @CraziestSex: This is so important #YesAllWomen http://t.co/oSJOGrdrUs
thebgirlxx,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
demisemotions,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
BoosBabyCakes,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
TonjeTeit,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
traxyjgao,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Ploy_jrpp,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Curly_Whirley,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
dinichongte,RT @Tanujah_: Finally someone said it 🙌👏 #YesAllWomen http://t.co/iN9w8IqbVe
MorganZolanski,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
micahherstand,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
SaraFMatteson,"RT @alexandraveep: Isnt it crazy how #YesAllWomen was a reaction to mass murder in Isla Vista&amp; some ""men"" thought it was appropriate to com…"
christianeeso,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
Via_Mariaa,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
Shieldmaiden143,"""11 Empowering Portraits of Women On Their First Day as Mothers"" http://t.co/d2b190qkCb #feminism #YesAllWomen"
taylorhicks047,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
grawpwanthagger,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
x_ebonyjane,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
jcsizzles00,RT @CraziestSex: This is so important #YesAllWomen http://t.co/oSJOGrdrUs
Jeyssika,RT @sabina_kandel: #YesAllWomen @WeNeedFeminlsm http://t.co/45MKJIQEv5
Shieldmaiden143,"""Chimamanda Ngozi Adichie Speaks Out Against Nigeria's Anti-Gay Law"" http://t.co/pfAKFlzFh2 #YesAllWomen #stophomophobia #feminism"
alyssa___rosee,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
HCrespan,#YesAllWomen 106 Colleges Are Under Federal Investigation For Sexual Assault Cases http://t.co/9c57P70brh via @HuffPostCollege
kirabug,RT @offsideplays: Best mom reaction to her son's #streetharassment of a female #runner: http://t.co/IUozwLzyHQ #yesallwomen
PaigeBSC,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
skyscaperdream,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
EdwinaJK,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
r0ughhouse,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
__xomimi,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
HepCatPJs,RT @sabina_kandel: #YesAllWomen @WeNeedFeminlsm http://t.co/45MKJIQEv5
val_velez3,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
reshTor,"""10 Things I've Learned abt Trauma"" - Great read. http://t.co/TGrnVo9gl6 #trauma #howtodeal #YesAllWomen #yesallwomen #survivor #healing"
kutaalex,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
marenlenk,http://t.co/4rByifmZbK RT @Debbie_Anna: Morgens halb zehn in Berlin. #mandown #notallmen #YesAllWomen http://t.co/puBi4xR4UX
maddiemagd,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
ashr0berts,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
laurceez,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
DaniCayetano,RT @sabina_kandel: #YesAllWomen @WeNeedFeminlsm http://t.co/45MKJIQEv5
VickieIronStone,"HUGE props to @ashleyjudd for her powerful op-ed &amp; her bravery! &lt;3
http://t.co/rQ3nPge8D4 via @MicNews
#YesAllWomen #LoveHer #NewFan"
ainafzli,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
breyannaa,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
LaurenTexany,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
aaawhawkeye,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
itsleahwill,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
DsfLisaa,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
transsteve,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
empirefrequincy,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Shotgun_Mary,"""A Look At How Taxpayer-Funded Crisis Pregnancy Centers Mislead Women About Contraception And Abortion"" http://t.co/6IW2gVPy35 #YesAllWomen"
brumovs,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
arzedannnny,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
ShesElectric97,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
b_urdett,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
STYVLESH94,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
thepositiveowl,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
sharveen_kaur,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
EmilyOfTheRoses,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
xo_amr,RT @yesallwomen: #YesAllWomen http://t.co/FrPLxcvWGp
chloboe_,RT @michaaelam: #YesAllWomen http://t.co/YXg8O9w1Ak
nattjenk,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Shotgun_Mary,"""Abortion Opponents Are Quietly Going After One Of The Top Medical Schools In The Country"" http://t.co/6G1zvTwSq9 #YesAllWomen"
krae_reim,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
R24Renee,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
arisayokoya,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
positiveggplant,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Piper_Townsend,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
AbbyHeinlein,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
aylamwelch,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
biillie11,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
mikaaelaalIenn_,RT @juliazmgates: Sick of... #YesAllWomen http://t.co/N1qjk63yPX
kizilzureyfa,RT @KardashianReact: This is so important #YesAllWomen http://t.co/AQOeVKPB6w
cortney2232,RT @femaIenotes: This is so important #YesAllWomen http://t.co/xx460nEkv8
BNG_X3,RT @yesallwomen: #YesAllWomen http://t.co/FrPLxcvWGp
BNG_X3,RT @yesallwomen: #YesAllWomen http://t.co/QiFAdIJ48B
onceuponnatom,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
guccigabb,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Mary_Ross16,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
_ericaaleigh,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
captajndelena,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
Shotgun_Mary,"""Kansas Governor Signs ‘Dangerous’ Anti-Choice Bill Into Law"" http://t.co/YElRAPd4Ur #YesAllWomen"
carreramae,"RT @kma916: Equal is Ameican. Not for tea party 'murica. 
#CantStandRand 
#YesAllWomen 
#UniteBlue http://t.co/tlBGH3BaYA"
dharmadarling_,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
brixxno,RT @yesallwomen: #YesAllWomen http://t.co/QiFAdIJ48B
taylorgarvin2,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
CodeNameBobbie,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
KBC00PER,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
brixxno,RT @yesallwomen: #YesAllWomen http://t.co/FrPLxcvWGp
SaffiSekhon,RT @KardashianReact: This is so important #YesAllWomen http://t.co/AQOeVKPB6w
sophieeheff,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
TheHipsterRin,"If my feminism offends you, keep your mouth shut because that's where you'd be without it. #YesAllWomen"
Hemminqslay,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
grandmadan210,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
MissThickkLizz,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
happylildaisy,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
nikiduhhh,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
Eff_xX,"'Like a girl' is supposed to be a bad thing, but I can't understand it. I'm a girl and I still can kick your ass #YesAllWomen #feminism"
zombie_kittyxo,RT @yesallwomen: #YesAllWomen because #NoMeansNo
zombie_kittyxo,RT @yesallwomen: Rapists rape people not outfits. #YesAllWomen
DontCry_Laugh,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
generibus,RT @sabina_kandel: #YesAllWomen @WeNeedFeminlsm http://t.co/45MKJIQEv5
Nochillqueenie,RT @granniewinkle: This is so important #YesAllWomen http://t.co/2y17WrrYXm
mymenarche,RT @sabina_kandel: #YesAllWomen @WeNeedFeminlsm http://t.co/45MKJIQEv5
skelxtton,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
madison_powell1,RT @granniewinkle: This is so important #YesAllWomen http://t.co/2y17WrrYXm
heyyitsjoynt,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
BryceDocherty17,RT @H8UHOES: #YesAllWomen https://t.co/PZl5DZuH0p
_hannstephens,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
Blaschki_LE,RT @sabina_kandel: #YesAllWomen @WeNeedFeminlsm http://t.co/45MKJIQEv5
MarleyyMurcinaa,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
femfreq_ebooks,"This is a presentation or ""just how the internet is"" #YesAllWomen"
cathhmorrison,RT @michaaelam: #YesAllWomen http://t.co/YXg8O9w1Ak
ecoffin12,"RT @MariaCarrese: I got cat called twice today.

Definitely objectifying and creepy, not a compliment at all. #YesAllWomen"
judithasfuck,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
AaronCashpenter,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
winterxnarry,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
NoIdeaSorry,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
hungryAshx,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
harrysplayroom,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
18sucked16,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
amiindieyet,RT @tbhsmiley: This is so important #YesAllWomen http://t.co/EPiJ7rbxW7
sparklin_harryx,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
RealLiamSlayx,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
BabyRy4,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
weirdfreakchild,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
EmmyJane30,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
Caitlin36471959,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
dawn_arianna,RT @yesallwomen: Why we still need #feminism and #YesAllWomen http://t.co/97mrMbwvBP
Potaytay123,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
BABYFAERlE,"RT @PRlNCESSVODKA: @caitlinmoran is my everything 
#feminism #reclaimfeminism #YesAllWomen #WomenAgainstFeminism http://t.co/Ylk18dFGfC"
Skyelah_cato,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
MarieFleur3,"@BrBabblingBooks Like, if I hit feminists hard enough they'll just vanish ? Not only fear then, but stupidity, too LOL #yesallwomen"
Thoughtoffense,Are men inferior to women? Let's check the data #yesallwomen #femfreq #feminism https://t.co/O5P088fBId
PRlNCESSVODKA,"@caitlinmoran is my everything 
#feminism #reclaimfeminism #YesAllWomen #WomenAgainstFeminism http://t.co/Ylk18dFGfC"
dominicipedia,RT @femaIenotes: This is so important #YesAllWomen http://t.co/xx460nEkv8
abbietytenicz,RT @granniewinkle: This is so important #YesAllWomen http://t.co/2y17WrrYXm
shinjii_ikari,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
0gsizzle0,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
AnnaSevani,RT @yesallwomen: #YesAllWomen http://t.co/FWRdsRJJ8J
linuhmuhria,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
ChicksDigChess,@audiohelkuik Too bad #walterscott didn't have any.  That's real #streetharassment not these #whitegirlproblems bull. #yesallwomen
grayson433,RT @traviskoepfli: #YESALLWOMEN (Vine by @H8UHOES) https://t.co/vFR8jLzjwa
nikkivjones,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
JacobsonDee,RT @Scherry_Sc: Register and Vote for @GIZ_India project : Rural Women as Bank agents -Category 11: under“Swavlamban”http://t.co/0TkdOQn4TV…
dawn_arianna,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
GiftofGodsFavor,I believe I'm already working where God wants me working!! #YesAllWomen
anathepope,RT @femaIes: This is so important #YesAllWomen http://t.co/7z9Ild5YK1
GiftofGodsFavor,"GOOD MORNING, WORLD!!STILL SEXUALLY PURE, STILL DOCTORATE BOUND, STILL OPERATING IN MUSIC MINSTRY, AND STILL ALIVE IN CHRIST!!#YESALLWOMEN"
bananacustard_,RT @ProtestPics: #YesAllWomen http://t.co/1TQOutuzF7
mcnuggiesaye,RT @yesallwomen: #YesAllWomen http://t.co/CaMwFK7R4s
GiftofGodsFavor,RT @Fraiietta: https://t.co/6i7vShZZZ7 #YesAllWomen
MjmsLilo,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
serenastorms,RT @WeNeedFeminlsm: This is so important #YesAllWomen http://t.co/GXCYeU1Gkp
lele_taco,RT @Dory: This is so important #YesAllWomen http://t.co/pk4vA5zE2u
zeitreife,RT @Debbie_Anna: Morgens halb zehn in Berlin. #mandown #notallmen #YesAllWomen http://t.co/x6jIyrfTJm
xxchrix,RT @SincerelyTumblr: This is so important #YesAllWomen http://t.co/zlBJy4hsAY
devan5devan,RT @CraziestSex: This is so important #YesAllWomen http://t.co/oSJOGrdrUs
deBaer,RT @Debbie_Anna: Morgens halb zehn in Berlin. #mandown #notallmen #YesAllWomen http://t.co/x6jIyrfTJm
